"Landmark","Arm","Taxon","MeanRecoveryContribution","SE","n"
"Early post-index","Auto-FMT","Neisseria (genus)",-1.19128520110472e-06,2.00701925521856e-07,13
"Early post-index","Auto-FMT","Neisseriaceae (family)",-1.19128520110472e-06,2.00701925521856e-07,13
"Early post-index","Auto-FMT","Nitrobacter (genus)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Nitrospira (genus)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Nocardioidaceae (family)",-3.57385560331415e-06,6.02105776565568e-07,13
"Early post-index","Auto-FMT","Nocardioides (genus)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Nocardiopsaceae (family)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Novosphingobium (genus)",-1.78692780165707e-06,3.01052888282784e-07,13
"Early post-index","Auto-FMT","OD1 (phylum)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","OP11 (phylum)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","OP11-3 (class)",-1.19128520110472e-06,2.00701925521856e-07,13
"Early post-index","Auto-FMT","OP11-4 (class)",-2.38257040220943e-06,4.01403851043712e-07,13
"Early post-index","Auto-FMT","OPB11 (order)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Oceanospirillales (order)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Ochrobactrum (genus)",-1.19128520110472e-06,2.00701925521856e-07,13
"Early post-index","Auto-FMT","Odoribacter (genus)",-4.09167854604522e-06,1.07899080480356e-06,13
"Early post-index","Auto-FMT","Oribacterium (genus)",5.78852724976283e-06,6.41428601834796e-06,13
"Early post-index","Auto-FMT","Oscillospira (genus)",-0.00452115644279633,0.00129731360857211,13
"Early post-index","Auto-FMT","Oxalobacteraceae (family)",-4.16949820386651e-06,7.02456739326496e-07,13
"Early post-index","Auto-FMT","Paenibacillaceae (family)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Paenibacillus (genus)",-1.25084946115995e-05,2.10737021797949e-06,13
"Early post-index","Auto-FMT","Parabacteroides (genus)",-0.00883099377252541,0.00423830318810896,13
"Early post-index","Auto-FMT","Paracoccus (genus)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Parascardovia (genus)",0.000474553316617716,0.000566243721526757,13
"Early post-index","Auto-FMT","Pasteurellaceae (family)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Patulibacter (genus)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Paucibacter (genus)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Pediococcus (genus)",0.00953774681100196,0.00963343704141956,13
"Early post-index","Auto-FMT","Pedobacter (genus)",-1.78692780165707e-06,3.01052888282784e-07,13
"Early post-index","Auto-FMT","Pelobacteraceae (family)",-1.19128520110472e-06,2.00701925521856e-07,13
"Early post-index","Auto-FMT","Peptococcaceae (family)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Peptococcus (genus)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Peptoniphilus (genus)",-0.000106985324558903,0.000128442558564691,13
"Early post-index","Auto-FMT","Peptostreptococcaceae (family)",0.00949778574623288,0.0285633471597,13
"Early post-index","Auto-FMT","Peptostreptococcus (genus)",0.000116572483098884,0.000118824234909054,13
"Early post-index","Auto-FMT","Phascolarctobacterium (genus)",-1.78692780165707e-06,3.01052888282784e-07,13
"Early post-index","Auto-FMT","Phenylobacterium (genus)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Phycicoccus (genus)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Phycisphaerae (class)",-1.19128520110472e-06,2.00701925521856e-07,13
"Early post-index","Auto-FMT","Phycisphaerales (order)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Phyllobacteriaceae (family)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Phyllobacterium (genus)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Pirellulaceae (family)",-2.38257040220943e-06,4.01403851043712e-07,13
"Early post-index","Auto-FMT","Piscirickettsiaceae (family)",-9.37286653436177e-07,5.01262371731389e-06,13
"Early post-index","Auto-FMT","Planctomyces (genus)",-4.16949820386651e-06,7.02456739326496e-07,13
"Early post-index","Auto-FMT","Planifilum (genus)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Planococcaceae (family)",0.000714310395309573,0.000727627409166158,13
"Early post-index","Auto-FMT","Plesiomonas (genus)",-1.19128520110472e-06,2.00701925521856e-07,13
"Early post-index","Auto-FMT","Polaromonas (genus)",-1.19128520110472e-06,2.00701925521856e-07,13
"Early post-index","Auto-FMT","Polyangiaceae (family)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Porphyromonas (genus)",-3.57385560331415e-06,6.02105776565568e-07,13
"Early post-index","Auto-FMT","Prevotella (genus)",3.41125555535815e-05,0.000114264108451549,13
"Early post-index","Auto-FMT","Propionibacteriaceae (family)",4.64323250166108e-05,3.32029476360334e-05,13
"Early post-index","Auto-FMT","Propionibacterium (genus)",6.55696340121824e-05,5.40672300105107e-05,13
"Early post-index","Auto-FMT","Propionicimonas (genus)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Propionigenium (genus)",-0.00357948588621534,0.00327567574204557,13
"Early post-index","Auto-FMT","Propionivibrio (genus)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Proteobacteria (phylum)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Proteus (genus)",-2.38257040220943e-06,4.01403851043712e-07,13
"Early post-index","Auto-FMT","Pseudochrobactrum (genus)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Pseudoclavibacter (genus)",-1.19128520110472e-06,2.00701925521856e-07,13
"Early post-index","Auto-FMT","Pseudomonadaceae (family)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Pseudomonas (genus)",-1.13172094104948e-05,1.90666829245763e-06,13
"Early post-index","Auto-FMT","Pseudoramibacter (genus)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Psychrobacter (genus)",-1.78692780165707e-06,3.01052888282784e-07,13
"Early post-index","Auto-FMT","Psychromonadaceae (family)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","R4-41B (family)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","RB25 (class)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","RF32 (order)",-6.70865148008598e-05,6.58693050798859e-05,13
"Early post-index","Auto-FMT","RF39 (order)",-1.19128520110472e-05,2.00701925521856e-06,13
"Early post-index","Auto-FMT","Ralstonia (genus)",-1.19128520110472e-06,2.00701925521856e-07,13
"Early post-index","Auto-FMT","Renibacterium (genus)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Rhizobiaceae (family)",-1.19128520110472e-06,2.00701925521856e-07,13
"Early post-index","Auto-FMT","Rhizobiales (order)",-4.76514080441886e-06,8.02807702087425e-07,13
"Early post-index","Auto-FMT","Rhizobium (genus)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Rhodobacter (genus)",-1.78692780165707e-06,3.01052888282784e-07,13
"Early post-index","Auto-FMT","Rhodobacteraceae (family)",-1.19128520110472e-06,2.00701925521856e-07,13
"Early post-index","Auto-FMT","Rhodococcus (genus)",-4.16949820386651e-06,7.02456739326496e-07,13
"Early post-index","Auto-FMT","Rhodocyclaceae (family)",-4.16949820386651e-06,7.02456739326496e-07,13
"Early post-index","Auto-FMT","Rhodocytophaga (genus)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Rhodoferax (genus)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Rhodoplanes (genus)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Rhodospirillaceae (family)",-3.57385560331415e-06,6.02105776565568e-07,13
"Early post-index","Auto-FMT","Rickettsiaceae (family)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Rickettsiales (order)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Rikenellaceae (family)",-0.00257702490469723,0.00202927174488523,13
"Early post-index","Auto-FMT","Roseburia (genus)",-0.00186316495295788,0.00320103814074914,13
"Early post-index","Auto-FMT","Rothia (genus)",0.00215171813694386,0.0011563330194188,13
"Early post-index","Auto-FMT","Rubellimicrobium (genus)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Rubrobacter (genus)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Ruminococcaceae (family)",-0.0178546675337942,0.00284785167094539,13
"Early post-index","Auto-FMT","Ruminococcus (genus)",-0.0272479839755442,0.00750040830949361,13
"Early post-index","Auto-FMT","Rummeliibacillus (genus)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","S24-7 (family)",0.000475095028070549,0.000395850084506309,13
"Early post-index","Auto-FMT","SAR202 (class)",-1.69239478216567e-06,5.57028010845678e-07,13
"Early post-index","Auto-FMT","SBRH58 (class)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","SHD-231 (genus)",-2.38257040220943e-06,4.01403851043712e-07,13
"Early post-index","Auto-FMT","SJA-4 (class)",-4.16949820386651e-06,7.02456739326496e-07,13
"Early post-index","Auto-FMT","SM2F11 (class)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","SUP05 (family)",-1.78692780165707e-06,3.01052888282784e-07,13
"Early post-index","Auto-FMT","Saccharopolyspora (genus)",-3.57385560331415e-06,6.02105776565568e-07,13
"Early post-index","Auto-FMT","Salinibacterium (genus)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Salinicoccus (genus)",3.39738204826007e-05,3.86718364062673e-05,13
"Early post-index","Auto-FMT","Salmonella (genus)",-0.000131834341364788,0.000130601387815002,13
"Early post-index","Auto-FMT","Sanguibacter (genus)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Sarcina (genus)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Sediment-1 (order)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Sediminibacterium (genus)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Selenomonas (genus)",-1.06908072344787e-05,6.67082738059218e-06,13
"Early post-index","Auto-FMT","Serratia (genus)",0.000342798961037701,0.000349204787248041,13
"Early post-index","Auto-FMT","Sharpea (genus)",4.59724204865812e-06,6.47876283826917e-06,13
"Early post-index","Auto-FMT","Shewanella (genus)",-1.78692780165707e-06,3.01052888282784e-07,13
"Early post-index","Auto-FMT","Sinobacteraceae (family)",-1.19128520110472e-06,2.00701925521856e-07,13
"Early post-index","Auto-FMT","Skermanella (genus)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Slackia (genus)",-2.97821300276179e-06,5.0175481380464e-07,13
"Early post-index","Auto-FMT","Solibacillus (genus)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Solirubrobacteraceae (family)",-1.19128520110472e-06,2.00701925521856e-07,13
"Early post-index","Auto-FMT","Solirubrobacterales (order)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Sphingobacteriaceae (family)",-2.97821300276179e-06,5.0175481380464e-07,13
"Early post-index","Auto-FMT","Sphingobacterium (genus)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Sphingomonadaceae (family)",-1.78692780165707e-06,3.01052888282784e-07,13
"Early post-index","Auto-FMT","Sphingomonadales (order)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Sphingomonas (genus)",-2.38257040220943e-06,4.01403851043712e-07,13
"Early post-index","Auto-FMT","Spirobacillales (order)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Spirochaeta (genus)",-1.78692780165707e-06,3.01052888282784e-07,13
"Early post-index","Auto-FMT","Spirochaetaceae (family)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Spirosoma (genus)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Sporanaerobacter (genus)",-1.81575092855699e-06,2.12162173112469e-06,13
"Early post-index","Auto-FMT","Sporichthyaceae (family)",-1.19128520110472e-06,2.00701925521856e-07,13
"Early post-index","Auto-FMT","Sporosarcina (genus)",-2.38257040220943e-06,4.01403851043712e-07,13
"Early post-index","Auto-FMT","Staphylococcaceae (family)",-1.19128520110472e-06,2.00701925521856e-07,13
"Early post-index","Auto-FMT","Staphylococcus (genus)",0.0128196875081502,0.0128154240056723,13
"Early post-index","Auto-FMT","Stenotrophomonas (genus)",-5.36078340497122e-06,9.03158664848353e-07,13
"Early post-index","Auto-FMT","Stramenopiles (order)",-5.95642600552358e-06,1.00350962760928e-06,13
"Early post-index","Auto-FMT","Streptococcaceae (family)",1.43600718616217e-06,6.32236304863705e-06,13
"Early post-index","Auto-FMT","Streptococcus (genus)",0.0471917757164227,0.0384005013813162,13
"Early post-index","Auto-FMT","Streptomyces (genus)",-2.97821300276179e-06,5.0175481380464e-07,13
"Early post-index","Auto-FMT","Streptophyta (order)",0.0173805906177303,0.0173911654792266,13
"Early post-index","Auto-FMT","Sutterella (genus)",-0.0013809610165032,0.00114844207987367,13
"Early post-index","Auto-FMT","Sva0485 (order)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Sva0725 (order)",-1.19128520110472e-06,2.00701925521856e-07,13
"Early post-index","Auto-FMT","Synergistaceae (family)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Syntrophaceae (family)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Syntrophobacteraceae (family)",-2.38257040220943e-06,4.01403851043712e-07,13
"Early post-index","Auto-FMT","TG5 (genus)",-1.78692780165707e-06,3.01052888282784e-07,13
"Early post-index","Auto-FMT","TM7-3 (class)",-3.57385560331415e-06,6.02105776565568e-07,13
"Early post-index","Auto-FMT","Tannerella (genus)",-1.19128520110472e-06,2.00701925521856e-07,13
"Early post-index","Auto-FMT","Tatlockia (genus)",-1.19128520110472e-06,2.00701925521856e-07,13
"Early post-index","Auto-FMT","Tenericutes (phylum)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Thauera (genus)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Thermoactinomycetaceae (family)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Thermobaculaceae (family)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Thermus (genus)",-1.78692780165707e-06,3.01052888282784e-07,13
"Early post-index","Auto-FMT","Thiohalorhabdales (order)",-1.19128520110472e-06,2.00701925521856e-07,13
"Early post-index","Auto-FMT","Thiotrichaceae (family)",-2.22106968463459e-05,2.03376105984703e-05,13
"Early post-index","Auto-FMT","Trabulsiella (genus)",-0.000237470201495603,0.000156858199604537,13
"Early post-index","Auto-FMT","Treponema (genus)",-5.36078340497122e-06,9.03158664848353e-07,13
"Early post-index","Auto-FMT","Trichococcus (genus)",-1.78692780165707e-06,3.01052888282784e-07,13
"Early post-index","Auto-FMT","Tsukamurella (genus)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Turicibacter (genus)",2.34767219190144e-06,7.66509529053016e-06,13
"Early post-index","Auto-FMT","Vagococcus (genus)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Varibaculum (genus)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Variovorax (genus)",-1.19128520110472e-06,2.00701925521856e-07,13
"Early post-index","Auto-FMT","Veillonella (genus)",0.00599426477639177,0.00388991797527837,13
"Early post-index","Auto-FMT","Veillonellaceae (family)",-8.21643890182415e-05,9.31017548594355e-05,13
"Early post-index","Auto-FMT","Verrucomicrobiaceae (family)",-1.19128520110472e-06,2.00701925521856e-07,13
"Early post-index","Auto-FMT","Vibrio (genus)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Vogesella (genus)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","WSA2 (family)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","Weissella (genus)",-1.19128520110472e-06,2.00701925521856e-07,13
"Early post-index","Auto-FMT","Xanthomonadaceae (family)",-1.19128520110472e-06,2.00701925521856e-07,13
"Early post-index","Auto-FMT","Xenococcaceae (family)",-5.95642600552358e-07,1.00350962760928e-07,13
"Early post-index","Auto-FMT","YS2 (order)",-1.19128520110472e-06,2.00701925521856e-07,13
"Early post-index","Auto-FMT","ZB2 (class)",-2.02518484187802e-05,3.41193273387156e-06,13
"Early post-index","Auto-FMT","[Barnesiellaceae] (family)",-1.19128520110472e-06,2.00701925521856e-07,13
"Early post-index","Auto-FMT","[Cerasicoccaceae] (family)",-2.38257040220943e-06,4.01403851043712e-07,13
"Early post-index","Auto-FMT","[Chthoniobacteraceae] (family)",-1.78692780165707e-06,3.01052888282784e-07,13
"Early post-index","Auto-FMT","[Coprobacillaceae] (family)",-0.0563595657147328,0.0173148805796385,13
"Early post-index","Auto-FMT","[Eubacterium] (genus)",-0.0761457810869857,0.0171097021058456,13
"Early post-index","Auto-FMT","[Paraprevotellaceae] (family)",-1.19128520110472e-06,2.00701925521856e-07,13
"Early post-index","Auto-FMT","[Pedosphaerales] (order)",-2.38257040220943e-06,4.01403851043712e-07,13
