"Transition","TransitionOrder","ParticipantID","BeforeSampleID","AfterSampleID","BeforeDay","AfterDay","Taxon","BeforeRelativeAbundance","AfterRelativeAbundance","HRICContribution","SimpsonDirectionContribution","PielouEntropyContribution"
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Fructobacillus (genus)",0,0,-2.32341813048838e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Fusobacteriaceae (family)",0,0.000166826542102849,-0.00013456703037539,-2.78310951499935e-08,0.000309029572772186
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Fusobacteriales (order)",0,0,-2.32341813048838e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Fusobacterium (genus)",0,0,-2.16852358845582e-06,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"GCA004 (order)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"GMD14H09 (order)",0,0,-1.54894542032558e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"GW-22 (order)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Gallionella (genus)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Gardnerella (genus)",0,0,-1.54894542032558e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Gemella (genus)",0,0,-1.16170906524419e-06,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Gemellaceae (family)",0,0,-6.97025439146513e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Gemellales (order)",0,0,-1.54894542032558e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Gemmata (genus)",0,0,-1.54894542032558e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Gemmataceae (family)",0,0,-3.87236355081396e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Gemmatimonadetes (phylum)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Geobacillus (genus)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Geobacter (genus)",0,0,-6.19578168130233e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Geobacteraceae (family)",0,0,-2.32341813048838e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Gluconacetobacter (genus)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Glycomyces (genus)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Gordonia (genus)",0,0,-1.54894542032558e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Granulicatella (genus)",0,0,-1.54894542032558e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"HOC36 (order)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"HTCC2207 (genus)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Haemophilus (genus)",0,0,-4.64683626097675e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Helcococcus (genus)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Helicobacter (genus)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Hirschia (genus)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Holdemania (genus)",0,0,-6.19578168130233e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Hymenobacter (genus)",0,0,-2.32341813048838e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Hyphomicrobiaceae (family)",0,0,-1.54894542032558e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Hyphomonadaceae (family)",0,0,-6.19578168130233e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"JG30-KF-CM45 (order)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"JTB36 (family)",0,0,-2.32341813048838e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Janthinobacterium (genus)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Jeotgalicoccus (genus)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Kingella (genus)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Klebsiella (genus)",0,0,-1.00681452321163e-06,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Kocuria (genus)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Koribacteraceae (family)",0,0,-3.87236355081396e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"LD1-PB3 (order)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Lachnobacterium (genus)",0,0,-2.32341813048838e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Lachnospira (genus)",0,0.00141802560787421,-0.00121541477416687,-7.58397342837323e-07,0.00229105358678016
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Lachnospiraceae (family)",0.0685575228664932,0.0180172665471076,0.0467441033827319,0.000701953709546395,-0.0448507841611507
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Lactobacillaceae (family)",0,0,-2.32341813048838e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Lactobacillales (order)",0,0,-1.16170906524419e-06,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Lactobacillus (genus)",0.344969371486112,0.454727447136839,-0.100223369314494,-0.0823697626891321,0.00352191287403205
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Lactococcus (genus)",0,8.34132710514243e-05,-6.5272929363924e-05,-6.95777378749838e-09,0.00016682734597503
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Lautropia (genus)",0,0,-1.54894542032558e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Legionella (genus)",0,0,-6.19578168130233e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Legionellaceae (family)",0,0,-1.62639269134186e-06,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Legionellales (order)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Lentzea (genus)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Leptotrichia (genus)",0,0,-1.16170906524419e-06,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Leucobacter (genus)",0,0,-1.54894542032558e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Leuconostoc (genus)",0,0,-2.71065448556977e-06,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Leuconostocaceae (family)",0,0,-1.70383996235814e-06,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Leucothrix (genus)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Limnohabitans (genus)",0,0,-1.54894542032558e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Listeriaceae (family)",0.003020894520433,0.00166826542102849,0.00125155853816871,6.34269418858274e-06,-0.00146037348791546
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Luteimonas (genus)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Luteolibacter (genus)",0,0,-2.32341813048838e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Lysinibacillus (genus)",0,0,-2.32341813048838e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"MIZ46 (order)",0,0,-1.08426179422791e-06,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"MKC10 (order)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Macrococcus (genus)",0,0,-4.64683626097675e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Megamonas (genus)",0,0,-1.54894542032558e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Megasphaera (genus)",0,0,-3.25278538268372e-06,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Methanobrevibacter (genus)",0,0,-1.54894542032558e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Methylacidiphilales (order)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Methylibium (genus)",0,0.000208533177628561,-0.000170627164152426,-4.34860861718649e-08,0.000376377568836099
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Methylobacillus (genus)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Methylobacteriaceae (family)",0,0,-2.32341813048838e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Methylobacterium (genus)",0,0,-6.97025439146513e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Methylococcales (order)",0,0,-1.54894542032558e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Microbacteriaceae (family)",0,0,-3.87236355081396e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Microbacterium (genus)",0,0,-7.74472710162792e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Micrococcaceae (family)",0,0,-1.00681452321163e-06,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Micrococcales (order)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Micrococcus (genus)",0,0,-1.54894542032558e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Micromonosporaceae (family)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Mitsuokella (genus)",0,0,-2.32341813048838e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Mobiluncus (genus)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Modestobacter (genus)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Mogibacterium (genus)",0,0,-5.42130897113954e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Morganella (genus)",0,0,-1.54894542032558e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Moryella (genus)",0,0,-6.19578168130233e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Mucispirillum (genus)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Mycobacterium (genus)",0,0,-3.87236355081396e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Mycoplasma (genus)",0,0,-2.32341813048838e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Myroides (genus)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Myxococcales (order)",0,0,-6.97025439146513e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"N1423WL (order)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Negativicoccus (genus)",0,0,-1.54894542032558e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Neisseria (genus)",0,0,-1.54894542032558e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Neisseriaceae (family)",0,0,-1.54894542032558e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Nitrobacter (genus)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Nitrospira (genus)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Nocardioidaceae (family)",0,0,-4.64683626097675e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Nocardioides (genus)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Nocardiopsaceae (family)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Novosphingobium (genus)",0,0,-2.32341813048838e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"OD1 (phylum)",0,0,-2.78810175658605e-06,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"OP11 (phylum)",0,0,-5.42130897113954e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"OPB11 (order)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Oceanospirillales (order)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Ochrobactrum (genus)",0,0,-1.54894542032558e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Odoribacter (genus)",0,0,-3.87236355081396e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Oribacterium (genus)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Oscillospira (genus)",0.00427960057061341,0.0125954039287651,-0.00753875867492809,-6.56202998318203e-05,0.00882748030410136
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Oxalobacteraceae (family)",0,0,-5.42130897113954e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Paenibacillaceae (family)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Paenibacillus (genus)",0,0,-1.62639269134186e-06,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Parabacteroides (genus)",0,0.000208533177628561,-0.000173570160451045,-4.34860861718649e-08,0.000376377568836099
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Paracoccus (genus)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Parascardovia (genus)",0,8.34132710514243e-05,-6.47307984668101e-05,-6.95777378749838e-09,0.00016682734597503
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Pasteurellaceae (family)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Patulibacter (genus)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Paucibacter (genus)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Pediococcus (genus)",0,0,-1.4714981493093e-06,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Pedobacter (genus)",0,0,-2.32341813048838e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Pelobacteraceae (family)",0,0,-1.54894542032558e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Peptococcaceae (family)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Peptococcus (genus)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Peptoniphilus (genus)",0,0,-1.8587345043907e-06,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Peptostreptococcaceae (family)",0.0412855584459176,0.0169328940234391,0.0226494472649156,0.00104474197397359,-0.0162957133926984
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Peptostreptococcus (genus)",0,0,-3.87236355081396e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Phascolarctobacterium (genus)",0,0,-2.32341813048838e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Phenylobacterium (genus)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Phycicoccus (genus)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Phycisphaerales (order)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Phyllobacteriaceae (family)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Phyllobacterium (genus)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Pirellulaceae (family)",0,0,-3.09789084065117e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Piscirickettsiaceae (family)",0,0,-7.74472710162792e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Planctomyces (genus)",0,0,-5.42130897113954e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Planctomycetes (phylum)",0,0,-1.54894542032558e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Planifilum (genus)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Planococcaceae (family)",0,0,-1.08426179422791e-06,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Plesiomonas (genus)",0,0,-1.54894542032558e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Polaromonas (genus)",0,0,-1.54894542032558e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Polyangiaceae (family)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Porphyromonas (genus)",0,0,-4.64683626097675e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Prevotella (genus)",0,0,-7.43493801756281e-06,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Propionibacteriaceae (family)",0,0,-9.2936725219535e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Propionibacterium (genus)",0,0,-6.19578168130233e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Propionicimonas (genus)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Propionigenium (genus)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Propionivibrio (genus)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Proteobacteria (phylum)",0,0,-1.62639269134186e-06,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Proteus (genus)",0,0,-3.09789084065117e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Pseudochrobactrum (genus)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Pseudoclavibacter (genus)",0,0,-1.54894542032558e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Pseudomonadaceae (family)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Pseudomonas (genus)",0,0,-1.4714981493093e-06,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Pseudoramibacter (genus)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Psychrobacter (genus)",0,0,-2.32341813048838e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Psychromonadaceae (family)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"R4-41B (family)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"RF32 (order)",0,0,-1.54894542032558e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"RF39 (order)",0,0,-1.54894542032558e-06,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Ralstonia (genus)",0,0,-1.54894542032558e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Renibacterium (genus)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Rhizobiaceae (family)",0,0,-1.54894542032558e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Rhizobiales (order)",0,0,-6.19578168130233e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Rhizobium (genus)",0,0,-7.74472710162792e-08,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Rhodobacter (genus)",0,0,-2.32341813048838e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Rhodobacteraceae (family)",0,0,-1.54894542032558e-07,0,0
"0020: day 40 to 61",4,"0020","12277.FMT.0020G","12277.FMT.0020H",40,61,"Rhodococcus (genus)",0,0,-5.42130897113954e-07,0,0
