"method","MethodLabel","Taxon","target_layer","lda_score","significant","total_count","prevalence_n","prevalence_fraction","mean_relative_abundance","Kingdom","Phylum","Class","Order","Family","Genus"
"LEfSe","LEfSe","EU802383.1.1451","SRF",2.10824427152743,TRUE,771,74,0.427745664739884,0.000187197656431221,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","uncultured"
"LEfSe","LEfSe","JQ712062.1.1490","SRF",2.11184024316019,TRUE,920,34,0.196531791907514,0.000225686198967878,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","NS5"
"LEfSe","LEfSe","KC872798.1.1339","SRF",2.11260390072869,TRUE,2134,136,0.786127167630058,0.000517542306675969,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","AY664138.1.1204","SRF",2.11326583597982,TRUE,601,71,0.410404624277457,0.000153113629738109,"Bacteria","Cyanobacteria","Chloroplast","uncultured",NA,NA
"LEfSe","LEfSe","EF575268.1.1481","SRF",2.11423469108429,TRUE,755,92,0.531791907514451,0.000201464031166497,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","NS9",NA
"LEfSe","LEfSe","EU802254.1.1463","SRF",2.11867489303474,TRUE,1018,84,0.485549132947977,0.000230763718045199,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","uncultured"
"LEfSe","LEfSe","EF574731.1.1470","SRF",2.11934631364858,TRUE,1368,98,0.566473988439306,0.000322803422601398,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","SAR86",NA
"LEfSe","LEfSe","JQ515454.1.1494","SRF",2.12193471973088,TRUE,789,67,0.38728323699422,0.000221985161264945,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","NS4"
"LEfSe","LEfSe","EU804992.1.1439","SRF",2.12273312473037,TRUE,1453,113,0.653179190751445,0.000355253334790965,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","EU249946.1.1372","SRF",2.12540650892729,TRUE,1589,82,0.473988439306358,0.000424585463036477,"Bacteria","Cyanobacteria","Chloroplast","uncultured",NA,NA
"LEfSe","LEfSe","GU940984.1.1304","SRF",2.12565657674574,TRUE,1480,103,0.595375722543353,0.000352679353790679,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","uncultured"
"LEfSe","LEfSe","EU802537.1.1499","SRF",2.12596518080682,TRUE,805,52,0.300578034682081,0.00023479389396916,"Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae","OM60(NOR5)"
"LEfSe","LEfSe","JX945354.1.1385","SRF",2.12664997050144,TRUE,709,69,0.398843930635838,0.000178544867197542,"Bacteria","Cyanobacteria","Cyanobacteria","SubsectionI","FamilyI","Prochlorococcus"
"LEfSe","LEfSe","JQ227077.1.1367","SRF",2.12777581293629,TRUE,1472,110,0.635838150289017,0.000386153338183521,"Archaea","Euryarchaeota","Thermoplasmata","Thermoplasmatales","Marine",NA
"LEfSe","LEfSe","HQ671832.1.1452","SRF",2.1282872923371,TRUE,1371,89,0.514450867052023,0.000351282935977346,"Bacteria","Cyanobacteria","Chloroplast","uncultured",NA,NA
"LEfSe","LEfSe","KJ589708.1.1441","SRF",2.13023664149714,TRUE,1092,96,0.554913294797688,0.000285740735527779,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","S25-593","uncultured"
"LEfSe","LEfSe","AB520821.1.1813","SRF",2.13069302668844,TRUE,923,124,0.716763005780347,0.000239672066887942,"Eukaryota","SAR","Stramenopiles","Ochrophyta","Dictyochophyceae","Dictyochales"
"LEfSe","LEfSe","GU061804.1.1451","SRF",2.13188320387665,TRUE,1635,130,0.751445086705202,0.000394997843769618,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","EU803183.1.1445","SRF",2.13420114853191,TRUE,915,103,0.595375722543353,0.000241308867918631,"Bacteria","Cyanobacteria","Cyanobacteria","SubsectionI","FamilyI","Prochlorococcus"
"LEfSe","LEfSe","GU941013.1.1241","SRF",2.14293620953307,TRUE,713,82,0.473988439306358,0.000195042233372623,"Bacteria","Cyanobacteria","Chloroplast","uncultured",NA,NA
"LEfSe","LEfSe","JN986506.1.1446","SRF",2.14642666997406,TRUE,770,89,0.514450867052023,0.000195475174846833,"Bacteria","Cyanobacteria","Chloroplast","uncultured",NA,NA
"LEfSe","LEfSe","HQ241995.1.1360","SRF",2.14739145200813,TRUE,3037,107,0.61849710982659,0.00075407741312511,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","NS5"
"LEfSe","LEfSe","FJ744890.1.1306","SRF",2.1494000090444,TRUE,928,53,0.30635838150289,0.000228027661013196,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","uncultured"
"LEfSe","LEfSe","EU800201.1.1303","SRF",2.15174398391453,TRUE,1737,148,0.855491329479769,0.000460294428392566,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","EF574859.1.1503","SRF",2.15340971897534,TRUE,1318,96,0.554913294797688,0.000289270030934208,"Bacteria","Proteobacteria","Deltaproteobacteria","SAR324",NA,NA
"LEfSe","LEfSe","EF572525.1.1450","SRF",2.1553246056175,TRUE,1166,126,0.728323699421965,0.000306052851883647,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","EU802567.1.1481","SRF",2.15590801378245,TRUE,812,77,0.445086705202312,0.000207838217720536,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","SAR86",NA
"LEfSe","LEfSe","JN591809.1.1446","SRF",2.15644628522497,TRUE,613,60,0.346820809248555,0.000186600654196134,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SAR116",NA
"LEfSe","LEfSe","EF574345.1.1539","SRF",2.15759684110436,TRUE,724,54,0.312138728323699,0.000196690529386409,"Bacteria","Verrucomicrobia","R76-B128","uncultured",NA,NA
"LEfSe","LEfSe","JN986027.1.1447","SRF",2.15846902038189,TRUE,584,77,0.445086705202312,0.000166609327069623,"Bacteria","Cyanobacteria","Chloroplast","uncultured",NA,NA
"LEfSe","LEfSe","JN986232.1.1444","SRF",2.15891505660155,TRUE,772,89,0.514450867052023,0.000199804906057845,"Bacteria","Cyanobacteria","Chloroplast","uncultured",NA,NA
"LEfSe","LEfSe","KC872811.1.1340","SRF",2.15949654991401,TRUE,1257,128,0.739884393063584,0.000326821623961276,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","AY697876.1.1437","SRF",2.15952862327514,TRUE,2189,153,0.884393063583815,0.000592320171264313,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","JN986119.1.1466","SRF",2.16547378060706,TRUE,1665,114,0.658959537572254,0.000395684530026925,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","uncultured"
"LEfSe","LEfSe","JN986428.1.1438","SRF",2.16705948036567,TRUE,1347,115,0.664739884393064,0.000328096186352623,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","EF573867.1.1520","SRF",2.16993197440248,TRUE,988,57,0.329479768786127,0.000234737630823858,"Bacteria","Verrucomicrobia","Opitutae","Puniceicoccales","Puniceicoccaceae","marine"
"LEfSe","LEfSe","EU802994.1.1441","SRF",2.17098693108393,TRUE,1250,126,0.728323699421965,0.000322485105647906,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","HQ529809.1.906","SRF",2.17401387789597,TRUE,1027,90,0.520231213872832,0.000264601752780434,"Archaea","Euryarchaeota","Thermoplasmata","Thermoplasmatales","Marine",NA
"LEfSe","LEfSe","JN934689.1.1639","SRF",2.1743207931696,TRUE,753,20,0.115606936416185,0.00017416698437171,"Eukaryota","Archaeplastida","Chloroplastida","Chlorophyta","Prasinophytae","Pyramimonas"
"LEfSe","LEfSe","EF571965.1.1491","SRF",2.17614918241165,TRUE,942,96,0.554913294797688,0.000256428181403179,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SAR116",NA
"LEfSe","LEfSe","EF574241.1.1490","SRF",2.17952618866989,TRUE,917,64,0.369942196531792,0.000261083655670298,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","SAR86",NA
"LEfSe","LEfSe","GU941076.1.1291","SRF",2.17989258030938,TRUE,713,91,0.526011560693642,0.000183161073878337,"Bacteria","Cyanobacteria","Chloroplast","uncultured",NA,NA
"LEfSe","LEfSe","KJ760553.1.1771","SRF",2.18249306297186,TRUE,562,38,0.219653179190751,0.000151332165932893,"Eukaryota","SAR","Alveolata","Ciliophora","Intramacronucleata","Spirotrichea"
"LEfSe","LEfSe","EF645944.1.1485","SRF",2.18347080470525,TRUE,1583,137,0.791907514450867,0.000412833052551287,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","NS7",NA
"LEfSe","LEfSe","JX525617.1.1358","SRF",2.18753261621666,TRUE,3174,171,0.988439306358382,0.000862834669434718,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","EU802366.1.1420","SRF",2.19091157691299,TRUE,1869,102,0.589595375722543,0.000428110327911412,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","SAR86",NA
"LEfSe","LEfSe","EU800869.1.1427","SRF",2.19179244614567,TRUE,1093,122,0.705202312138728,0.000281359690844428,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter"
"LEfSe","LEfSe","EF573580.1.1524","SRF",2.19632670816634,TRUE,1308,89,0.514450867052023,0.000318018709584313,"Bacteria","Marinimicrobia",NA,NA,NA,NA
"LEfSe","LEfSe","JQ181858.1.901","SRF",2.19820641963746,TRUE,806,78,0.450867052023121,0.000229825913937765,"Archaea","Euryarchaeota","Thermoplasmata","Thermoplasmatales","Marine",NA
"LEfSe","LEfSe","FN433426.1.1497","SRF",2.20785438320785,TRUE,4290,123,0.710982658959538,0.0010227026539478,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","NS5"
"LEfSe","LEfSe","CENT01023860.1152.2673","SRF",2.21123455317493,TRUE,1735,39,0.225433526011561,0.000495028697608045,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Roseibacillus"
"LEfSe","LEfSe","JN985934.1.1448","SRF",2.21323476965193,TRUE,3456,111,0.641618497109827,0.000892063869202732,"Bacteria","Cyanobacteria","Chloroplast","uncultured",NA,NA
"LEfSe","LEfSe","EU268116.1.1462","SRF",2.2136565781626,TRUE,1393,70,0.404624277456647,0.000314667504782755,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","OM1",NA
"LEfSe","LEfSe","AACY020057074.347.1847","SRF",2.21523105810529,TRUE,757,80,0.46242774566474,0.000194361827769032,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","NS9",NA
"LEfSe","LEfSe","FJ745219.1.1374","SRF",2.21978024494906,TRUE,2887,123,0.710982658959538,0.000717394075752733,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Litoricolaceae","Litoricola"
"LEfSe","LEfSe","JN986261.1.1445","SRF",2.22100240313971,TRUE,892,104,0.601156069364162,0.000250623336026313,"Bacteria","Cyanobacteria","Chloroplast","uncultured",NA,NA
"LEfSe","LEfSe","FR874295.1.1778","SRF",2.22165449054403,TRUE,1425,57,0.329479768786127,0.000400686608993687,"Eukaryota","Archaeplastida","Chloroplastida","Chlorophyta","Mamiellophyceae","Mamiellales"
"LEfSe","LEfSe","EF572392.1.1458","SRF",2.22530469829064,TRUE,908,59,0.341040462427746,0.000247313057991801,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","PS1",NA
"LEfSe","LEfSe","EU804764.1.1435","SRF",2.22637590513361,TRUE,746,77,0.445086705202312,0.000206611683730495,"Bacteria","Cyanobacteria","Chloroplast","uncultured",NA,NA
"LEfSe","LEfSe","EU802670.1.1499","SRF",2.23064878286971,TRUE,1096,56,0.323699421965318,0.000243808301192593,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","SAR86",NA
"LEfSe","LEfSe","EU802894.1.1450","SRF",2.23395195453819,TRUE,973,91,0.526011560693642,0.000267487143766307,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SAR116",NA
"LEfSe","LEfSe","EF646125.1.1422","SRF",2.23465910653381,TRUE,1754,115,0.664739884393064,0.000440133761846315,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Cryomorphaceae","uncultured"
"LEfSe","LEfSe","AF406533.1.1426","SRF",2.23482925203629,TRUE,1260,88,0.508670520231214,0.000307698853778851,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","SAR86",NA
"LEfSe","LEfSe","JPUP01000073.42302.43784","SRF",2.23531347113355,TRUE,3020,126,0.728323699421965,0.00072023313853763,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","EU802658.1.1312","SRF",2.23575746141955,TRUE,1787,88,0.508670520231214,0.000503441691958579,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas"
"LEfSe","LEfSe","KC873985.1.1365","SRF",2.23842595282437,TRUE,1159,99,0.572254335260116,0.000281459262730294,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","uncultured"
"LEfSe","LEfSe","AY258118.1.1416","SRF",2.23866226592823,TRUE,962,45,0.260115606936416,0.000195748367210394,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Flammeovirgaceae","Marinoscillum"
"LEfSe","LEfSe","HQ672210.1.1440","SRF",2.23871914404909,TRUE,895,112,0.647398843930636,0.000246433483280367,"Bacteria","Cyanobacteria","Chloroplast","uncultured",NA,NA
"LEfSe","LEfSe","JQ062718.1.1486","SRF",2.23944439226118,TRUE,1068,53,0.30635838150289,0.000251019352025311,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","NS4"
"LEfSe","LEfSe","EF572435.1.1502","SRF",2.24059697182167,TRUE,1144,90,0.520231213872832,0.000296344175224703,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","NS5"
"LEfSe","LEfSe","FJ745191.1.1322","SRF",2.2444025693707,TRUE,1390,63,0.364161849710983,0.000358016113994908,"Bacteria","Cyanobacteria","Chloroplast","uncultured",NA,NA
"LEfSe","LEfSe","EU802339.1.1412","SRF",2.24808165568945,TRUE,845,76,0.439306358381503,0.00020986097709099,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","NS9",NA
"LEfSe","LEfSe","AACY020080403.492.1950","SRF",2.25189507997806,TRUE,889,100,0.578034682080925,0.00022546714477035,"Bacteria","Cyanobacteria","Chloroplast","marine",NA,NA
"LEfSe","LEfSe","EU802886.1.1439","SRF",2.25262713183366,TRUE,1807,144,0.832369942196532,0.000461030831200981,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","AB199886.1.1219","SRF",2.25831330588588,TRUE,1670,101,0.583815028901734,0.000430654836491204,"Bacteria","Cyanobacteria","Chloroplast","Phalacroma",NA,NA
"LEfSe","LEfSe","EU802371.1.1372","SRF",2.25846433640365,TRUE,1480,118,0.682080924855491,0.000380210372615164,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","EU805384.1.1450","SRF",2.26053582594889,TRUE,1791,94,0.543352601156069,0.000451381318794087,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SAR116",NA
"LEfSe","LEfSe","EF573119.1.1489","SRF",2.26406875018543,TRUE,1003,87,0.502890173410405,0.000256537663362031,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","NS7",NA
"LEfSe","LEfSe","EU803064.1.1484","SRF",2.27156919749594,TRUE,1385,53,0.30635838150289,0.000294185551214573,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","SAR86",NA
"LEfSe","LEfSe","JQ197883.1.1353","SRF",2.27466319085296,TRUE,1157,43,0.248554913294798,0.000268335966369629,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","NS4"
"LEfSe","LEfSe","EU799303.1.1243","SRF",2.27487925396724,TRUE,1090,83,0.479768786127168,0.000317278302233838,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SAR116",NA
"LEfSe","LEfSe","AACY020095396.2822.4287","SRF",2.27564443317983,TRUE,1267,80,0.46242774566474,0.000316679547064602,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","KF620990.1.1809","SRF",2.27972817423346,TRUE,4762,98,0.566473988439306,0.00105344639818106,"Eukaryota","Haptophyta","Prymnesiophyceae","Phaeocystis","uncultured",NA
"LEfSe","LEfSe","EF574674.1.1443","SRF",2.27998545345088,TRUE,1454,98,0.566473988439306,0.000384209354080117,"Bacteria","Cyanobacteria","Chloroplast","uncultured",NA,NA
"LEfSe","LEfSe","JQ199439.1.1350","SRF",2.28129036325934,TRUE,947,86,0.497109826589595,0.000243150037005261,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","NS9",NA
"LEfSe","LEfSe","EF575129.1.1460","SRF",2.28634971663689,TRUE,1444,98,0.566473988439306,0.000339152095950643,"Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Urania-1B-19"
"LEfSe","LEfSe","EU802680.1.1438","SRF",2.28721932262091,TRUE,2206,127,0.734104046242775,0.00058365207077997,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","HQ242621.1.1446","SRF",2.28805986530547,TRUE,1553,97,0.560693641618497,0.000434606994691246,"Bacteria","Cyanobacteria","Chloroplast","uncultured",NA,NA
"LEfSe","LEfSe","KF799938.1.1449","SRF",2.29278861123255,TRUE,1656,59,0.341040462427746,0.000392070761140635,"Bacteria","Cyanobacteria","Cyanobacteria","SubsectionI","FamilyI","Prochlorococcus"
"LEfSe","LEfSe","EF574962.1.1434","SRF",2.2957456235908,TRUE,1068,86,0.497109826589595,0.000293421718738452,"Bacteria","Cyanobacteria","Chloroplast","uncultured",NA,NA
"LEfSe","LEfSe","GU061825.1.1499","SRF",2.30515304055597,TRUE,2455,107,0.61849710982659,0.000665568381826777,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","SAR86",NA
"LEfSe","LEfSe","KC872822.1.1407","SRF",2.30938241671899,TRUE,2044,108,0.624277456647399,0.000526059514943532,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","AEGEAN-169"
"LEfSe","LEfSe","EU802895.1.1415","SRF",2.31308001234047,TRUE,1628,126,0.728323699421965,0.00042836314436468,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","EU802465.1.1441","SRF",2.31370839269597,TRUE,1518,120,0.69364161849711,0.000372662810043143,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","EF575247.1.1447","SRF",2.31431573268263,TRUE,1889,119,0.687861271676301,0.000473406373063078,"Bacteria","Cyanobacteria","Chloroplast","uncultured",NA,NA
"LEfSe","LEfSe","EU268108.1.1451","SRF",2.31810700851611,TRUE,1562,109,0.630057803468208,0.00041141934534303,"Bacteria","Cyanobacteria","Chloroplast","uncultured",NA,NA
"LEfSe","LEfSe","EF573246.1.1460","SRF",2.31840741353255,TRUE,857,42,0.242774566473988,0.000221898790840536,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","uncultured"
"LEfSe","LEfSe","AACY020556376.977.2486","SRF",2.32316689300578,TRUE,1486,85,0.491329479768786,0.000372137236277174,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","NS5"
"LEfSe","LEfSe","EF574837.1.1497","SRF",2.32375770393062,TRUE,984,71,0.410404624277457,0.000260142802830713,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","NS7",NA
"LEfSe","LEfSe","GU940723.1.1305","SRF",2.32531774628638,TRUE,1844,99,0.572254335260116,0.000437999989879031,"Bacteria","Cyanobacteria","ML635J-21","uncultured",NA,NA
"LEfSe","LEfSe","AB973983.1.1341","SRF",2.32653080170216,TRUE,2111,111,0.641618497109827,0.000552667790052156,"Archaea","Euryarchaeota","Thermoplasmata","Thermoplasmatales","Marine",NA
"LEfSe","LEfSe","AACY020125801.1205.2714","SRF",2.32855548258485,TRUE,1932,95,0.549132947976879,0.000543016167871221,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","NS5"
"LEfSe","LEfSe","JN986514.1.1487","SRF",2.33416178379998,TRUE,2123,70,0.404624277456647,0.000578920725901909,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Formosa"
"LEfSe","LEfSe","EU799655.1.1454","SRF",2.33426329635837,TRUE,1234,106,0.61271676300578,0.000309070638553625,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","OM75"
"LEfSe","LEfSe","EF574067.1.1441","SRF",2.33558167323513,TRUE,2028,99,0.572254335260116,0.000527524333599485,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","S25-593","uncultured"
"LEfSe","LEfSe","JQ515645.1.1504","SRF",2.33911726404845,TRUE,1336,87,0.502890173410405,0.000357970663010259,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Pseudohongiella"
"LEfSe","LEfSe","HQ672178.1.1432","SRF",2.34003048617764,TRUE,1563,70,0.404624277456647,0.000451721062490689,"Bacteria","Cyanobacteria","Chloroplast","uncultured",NA,NA
"LEfSe","LEfSe","HM127595.1.1404","SRF",2.34467229709236,TRUE,1010,77,0.445086705202312,0.000277957078464675,"Bacteria","Cyanobacteria","Chloroplast","uncultured",NA,NA
"LEfSe","LEfSe","AB974016.1.1380","SRF",2.34586295616287,TRUE,2017,123,0.710982658959538,0.000520429303788274,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","EU801696.1.1459","SRF",2.34658262198602,TRUE,1232,61,0.352601156069364,0.000336793613764586,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","AEGEAN-169"
"LEfSe","LEfSe","EU795237.17767.19273","SRF",2.34821224267348,TRUE,678,21,0.121387283236994,0.000222350435526584,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","NS3a"
